season,gw,fpl_id,name,pos,team,price,proj_pts
2022-23,16,477,Jonny,DEF,WOL,4.4,2.198061193
2022-23,16,201,Ream,DEF,FUL,4.5,2.332517434
2022-23,16,435,D Sanchez,DEF,TOT,4.3,0.94915458
2022-23,16,209,Adarabioyo,DEF,FUL,4.5,1.727372988
2022-23,16,612,Faes,DEF,LEI,4.5,2.328509365
2022-23,16,157,Clyne,DEF,CRY,4.5,1.863388703
2022-23,16,470,Diop,DEF,FUL,4.3,1.654375807
2022-23,16,270,Thomas,DEF,LEI,4.2,2.227362646
2022-23,16,545,Emerson P,DEF,WHU,4.0,1.241884821
2022-23,16,276,Matip,DEF,LIV,5.9,0.487441893
2022-23,16,587,S Gomez,DEF,MCI,4.5,0.591924893
2022-23,16,292,Tsimikas,DEF,LIV,4.5,1.101250392
2022-23,16,193,Godfrey,DEF,EVE,4.3,0.973855045
2022-23,16,472,Aguerd,DEF,WHU,4.8,0.638038081
2022-23,16,471,Ben Johnson,DEF,WHU,4.4,1.005818084
2022-23,16,559,Colwill,DEF,BHA,4.4,0.782038118
2022-23,16,487,Ait-Nouri,DEF,WOL,4.2,1.621710815
2022-23,16,482,Semedo,DEF,WOL,5.0,1.614356586
2022-23,16,558,Bueno,DEF,WOL,3.9,1.547448992
2022-23,16,474,Boly,DEF,NFO,4.2,0.53348074
2022-23,16,410,Bednarek,DEF,AVL,4.2,0.432265087
2022-23,16,439,Tanganga,DEF,TOT,3.9,0.148052197
2022-23,16,192,Holgate,DEF,EVE,4.3,0.354787491
2022-23,16,32,C Chambers,DEF,AVL,4.2,0.239963904
2022-23,16,501,N Phillips,DEF,LIV,3.9,0.045291261
2022-23,16,507,Niakhate,DEF,NFO,4.3,0.121381102
2022-23,16,621,Bade,DEF,NFO,4.5,0.063538125
2022-23,16,153,Tomkins,DEF,CRY,3.9,0.105503907
2022-23,16,146,R James,DEF,CHE,5.8,0.0
2022-23,16,342,Dalot,DEF,MUN,4.8,0.0
2022-23,16,299,Walker,DEF,MCI,4.8,0.0
2022-23,16,443,Romero,DEF,TOT,4.9,0.0
2022-23,16,272,Fofana,DEF,CHE,4.3,0.0
2022-23,16,139,Chilwell,DEF,CHE,5.8,0.0
2022-23,16,329,Varane,DEF,MUN,4.8,0.0
2022-23,16,409,Walker-Peters,DEF,SOU,4.4,0.0
2022-23,16,78,Jansson,DEF,BRE,4.2,0.0
2022-23,16,73,Kelly,DEF,BOU,4.3,0.0
2022-23,16,215,Tete,DEF,FUL,4.4,0.0
2022-23,16,71,Mepham,DEF,BOU,4.4,0.0
2022-23,16,510,Hickey,DEF,BRE,4.9,0.0
2022-23,16,419,Livramento,DEF,SOU,4.4,0.0
2022-23,16,523,Toffolo,DEF,NFO,4.3,0.0
2022-23,16,436,Sessegnon,DEF,TOT,4.5,0.0
2022-23,16,250,Bertrand,DEF,LEI,3.9,0.0
2022-23,16,399,Biancone,DEF,NFO,4.2,0.0
2022-23,16,268,Justin,DEF,LEI,4.3,0.0
2022-23,16,511,O Richards,DEF,NFO,4.4,0.0
2022-23,16,50,Carlos,DEF,AVL,4.7,0.0
2022-23,16,362,Dummett,DEF,NEW,3.9,0.0
2022-23,16,343,B Williams,DEF,MUN,3.8,0.0
2022-23,16,350,Ritchie,DEF,NEW,4.2,0.0
2022-23,16,226,Dallas,DEF,LEE,4.9,0.0
2022-23,16,530,C Richards,DEF,CRY,4.4,0.0
2022-23,16,253,Vestergaard,DEF,LEI,3.9,0.005246186
2022-23,16,267,Soyuncu,DEF,LEI,4.2,0.052416712
2022-23,16,298,Ramsay,DEF,LIV,3.9,0.026091253
2022-23,16,322,Wilson-Esbrand,DEF,MCI,3.8,0.004504212
2022-23,16,573,R Lewis,DEF,MCI,3.9,0.004484694
2022-23,16,563,L Chambers,DEF,LIV,4.0,0.004478938
2022-23,16,598,Bevan,DEF,BOU,4.0,0.004135077
2022-23,16,386,Drager,DEF,NFO,4.0,0.004113892
2022-23,16,393,Mbe Soh,DEF,NFO,4.2,0.004082029
2022-23,16,631,Sousa,DEF,ARS,4.0,0.004056618
2022-23,16,640,Turns,DEF,BHA,4.0,0.003977879
2022-23,16,539,Hill,DEF,BOU,4.4,0.003884927
2022-23,16,652,Furlong,DEF,BHA,4.0,0.003645838
2022-23,16,636,Parkes,DEF,FUL,4.0,0.003624137
2022-23,16,555,Ashby,DEF,WHU,3.9,0.003588289
2022-23,16,642,Balmer,DEF,CRY,4.0,0.003566306
2022-23,16,605,Welch,DEF,EVE,4.0,0.003520611
2022-23,16,637,John,DEF,EVE,4.0,0.003480082
2022-23,16,638,Bogarde,DEF,AVL,4.0,0.003473798
2022-23,16,273,Brunt,DEF,LEI,3.9,0.003260422
2022-23,16,243,Hjelde,DEF,LEE,3.9,0.002917659
2022-23,16,540,Stevens,DEF,BRE,4.0,0.002846415
2022-23,16,96,Goode,DEF,BRE,3.9,0.002695647
2022-23,16,525,Augustinsson,DEF,AVL,4.3,0.101025724
2022-23,16,188,Mina,DEF,EVE,4.3,0.204563861
2022-23,16,56,Guilbert,DEF,AVL,3.9,0.018710008
2022-23,16,363,Manquillo,DEF,NEW,4.2,0.018337397
2022-23,16,522,Spence,DEF,TOT,4.1,0.095965189
2022-23,16,180,Keane,DEF,EVE,4.2,0.090381001
2022-23,16,1,Cedric,DEF,ARS,4.2,0.090153228
2022-23,16,494,Mosquera,DEF,WOL,3.9,0.088916109
2022-23,16,645,Wormleighton,DEF,LEI,4.0,0.033544026
2022-23,16,544,van Hecke,DEF,BHA,4.0,0.191385077
2022-23,16,531,Vinagre,DEF,EVE,4.3,0.080935927
2022-23,16,257,Amartey,DEF,LEI,4.3,0.447827481
2022-23,16,360,Lascelles,DEF,NEW,4.3,0.393344263
2022-23,16,646,Crama,DEF,BRE,4.0,0.024620193
2022-23,16,547,Drameh,DEF,LEE,4.0,0.06991205
2022-23,16,456,Ogbonna,DEF,WHU,4.4,0.169239263
2022-23,16,489,Toti,DEF,WOL,3.9,0.266802057
2022-23,16,372,J Lewis,DEF,NEW,4.4,0.159120374
2022-23,16,228,Llorente,DEF,LEE,4.4,0.579931964
2022-23,16,622,Larios,DEF,SOU,4.0,0.051916757
2022-23,16,178,Coleman,DEF,EVE,4.5,0.574731463
2022-23,16,404,Stephens,DEF,BOU,4.3,0.351300658
2022-23,16,174,N Ferguson,DEF,CRY,3.9,0.34118142
2022-23,16,105,Duffy,DEF,FUL,4.3,0.438663557
2022-23,16,538,Young,DEF,AVL,4.4,0.436834702
2022-23,16,367,Targett,DEF,NEW,4.8,1.382839648
2022-23,16,613,Kurzawa,DEF,FUL,4.3,1.353741135
2022-23,16,8,Tierney,DEF,ARS,4.7,1.604376582
2022-23,16,244,Kristensen,DEF,LEE,4.8,1.783512675
2022-23,16,14,Tomiyasu,DEF,ARS,4.2,0.796875258
2022-23,16,235,Struijk,DEF,LEE,4.5,1.765419909
2022-23,16,239,Firpo,DEF,LEE,4.5,1.143817637
2022-23,16,532,Mbabu,DEF,FUL,4.3,1.470751902
2022-23,16,5,Holding,DEF,ARS,4.2,0.518561921
2022-23,16,222,Ayling,DEF,LEE,4.5,0.469705992
2022-23,16,221,Cooper,DEF,LEE,4.4,1.409380618
2022-23,16,595,Zanka,DEF,BRE,4.0,0.339546772
2022-23,16,114,Lamptey,DEF,BHA,4.2,1.49250105
2022-23,16,82,Canos,DEF,BRE,5.0,0.437138604
2022-23,16,84,Ajer,DEF,BRE,4.5,0.530213147
2022-23,16,417,Perraud,DEF,SOU,4.4,1.408447061
2022-23,16,230,Koch,DEF,LEE,4.5,1.387878949
2022-23,16,526,Mee,DEF,BRE,4.6,1.415884593
2022-23,16,92,Pinnock,DEF,BRE,4.4,1.393222003
2022-23,16,623,Caleta-Car,DEF,SOU,4.5,1.350323928
2022-23,16,85,Henry,DEF,BRE,4.5,1.312933659
2022-23,16,90,Roerslev,DEF,BRE,4.3,1.117975556
2022-23,16,413,Lyanco,DEF,SOU,4.4,0.774631742
2022-23,16,420,Salisu,DEF,SOU,4.4,0.987639225
2022-23,16,423,Bella-Kotchap,DEF,SOU,4.5,1.12169405
2022-23,16,283,Salah,MID,LIV,12.7,7.888091332
2022-23,16,301,De Bruyne,MID,MCI,12.6,6.067573718
2022-23,16,333,Fernandes,MID,MUN,9.8,5.088229308
2022-23,16,465,Bowen,MID,WHU,8.1,4.848919401
2022-23,16,111,Trossard,MID,BHA,7.1,4.467418853
2022-23,16,335,Rashford,MID,MUN,6.7,4.451406127
2022-23,16,13,Saka,MID,ARS,8.0,4.446270532
2022-23,16,19,Martinelli,MID,ARS,6.8,4.411774268
2022-23,16,311,B Silva,MID,MCI,6.9,4.233703954
2022-23,16,160,Zaha,MID,CRY,7.5,4.207736393
2022-23,16,305,Grealish,MID,MCI,6.8,3.938072805
2022-23,16,314,Foden,MID,MCI,8.3,3.870464284
2022-23,16,603,Paqueta,MID,WHU,5.9,3.880916189
2022-23,16,169,Eze,MID,CRY,5.7,3.87068791
2022-23,16,7,Odegaard,MID,ARS,6.4,3.856248878
2022-23,16,104,Gross,MID,BHA,5.6,3.86482149
2022-23,16,116,Mac Allister,MID,BHA,5.4,3.838145725
2022-23,16,261,Maddison,MID,LEI,8.2,3.775138685
2022-23,16,468,Soucek,MID,WHU,5.2,3.779027959
2022-23,16,493,Gibbs-White,MID,NFO,5.5,3.778422695
2022-23,16,304,Sterling,MID,CHE,9.7,3.600455205
2022-23,16,189,D Gray,MID,EVE,5.4,3.599281454
2022-23,16,446,Kulusevski,MID,TOT,8.0,3.496455659
2022-23,16,142,Mount,MID,CHE,7.6,3.442448127
2022-23,16,107,March,MID,BHA,5.0,3.437311465
2022-23,16,535,Tavernier,MID,BOU,4.9,3.409265976
2022-23,16,433,Hojbjerg,MID,TOT,5.5,3.41882238
2022-23,16,315,Rodri,MID,MCI,5.6,3.361081832
2022-23,16,186,Iwobi,MID,EVE,5.6,3.322060289
2022-23,16,340,Sancho,MID,MUN,7.1,2.92888967
2022-23,16,225,Rodrigo,MID,LEE,6.3,3.284931653
2022-23,16,264,Barnes,MID,LEI,6.9,3.229228336
2022-23,16,303,Mahrez,MID,MCI,7.5,3.155607484
2022-23,16,70,Billing,MID,BOU,5.3,3.221357956
2022-23,16,440,Bentancur,MID,TOT,5.4,3.187879221
2022-23,16,300,Gundogan,MID,MCI,7.3,2.963246473
2022-23,16,469,Fornals,MID,WHU,5.0,3.092144484
2022-23,16,346,A Pereira,MID,FUL,4.6,3.099397348
2022-23,16,519,Eriksen,MID,MUN,6.3,2.969795063
2022-23,16,6,Partey,MID,ARS,4.8,3.03749343
2022-23,16,205,Reid,MID,FUL,5.5,3.012987616
2022-23,16,369,Almiron,MID,NEW,5.8,2.98370502
2022-23,16,374,Guimaraes,MID,NEW,5.7,2.993148393
2022-23,16,483,Podence,MID,WOL,5.3,2.976908659
2022-23,16,480,Neves,MID,WOL,5.5,2.973404512
2022-23,16,467,Rice,MID,WHU,4.8,2.973374865
2022-23,16,159,Ayew,MID,CRY,5.3,2.939697074
2022-23,16,64,Lerma,MID,BOU,4.8,2.96526024
2022-23,16,212,H Wilson,MID,FUL,5.7,2.911104355
2022-23,16,42,Buendia,MID,AVL,5.7,2.929237906
2022-23,16,3,Xhaka,MID,ARS,5.1,2.933885982
2022-23,16,45,Bailey,MID,AVL,4.5,2.916362278
2022-23,16,120,Caicedo,MID,BHA,5.0,2.906777215
2022-23,16,275,J Henderson,MID,LIV,5.3,2.839632765
2022-23,16,407,Ward-Prowse,MID,SOU,6.2,2.866539234
2022-23,16,614,Willian,MID,FUL,5.5,2.81053951
2022-23,16,259,Tielemans,MID,LEI,6.3,2.811385534
2022-23,16,161,Schlupp,MID,CRY,4.8,2.780808857
2022-23,16,282,Fabinho,MID,LIV,5.3,2.773353758
2022-23,16,491,A Traore,MID,WOL,5.5,2.790354011
2022-23,16,609,Antony,MID,MUN,7.5,2.446070396
2022-23,16,294,Elliott,MID,LIV,5.0,2.704618489
2022-23,16,69,Christie,MID,BOU,5.3,2.58417144
2022-23,16,371,Joelinton,MID,NEW,5.9,2.769594147
2022-23,16,277,Thiago,MID,LIV,5.2,2.726644077
2022-23,16,195,A Gordon,MID,EVE,5.4,2.685993769
2022-23,16,593,Casemiro,MID,MUN,4.9,2.66057331
2022-23,16,387,Yates,MID,NFO,5.0,2.662178527
2022-23,16,171,Olise,MID,CRY,5.4,2.605808776
2022-23,16,503,Moutinho,MID,WOL,4.7,2.623944034
2022-23,16,481,Hwang,MID,WOL,5.7,2.595396369
2022-23,16,368,Saint-Maximin,MID,NEW,6.2,2.452026537
2022-23,16,579,Guedes,MID,WOL,5.9,2.583020749
2022-23,16,577,Onana,MID,EVE,4.9,2.345006388
2022-23,16,514,C Doucoure,MID,CRY,5.0,2.588242695
2022-23,16,431,Lucas Moura,MID,TOT,5.8,2.229760112
2022-23,16,240,Summerville,MID,LEE,4.4,2.576316509
2022-23,16,534,McNeil,MID,EVE,5.2,2.537024922
2022-23,16,136,Loftus-Cheek,MID,CHE,5.0,2.560163353
2022-23,16,233,Harrison,MID,LEE,5.8,2.192490955
2022-23,16,266,Dewsbury-Hall,MID,LEI,4.9,2.531882163
2022-23,16,37,McGinn,MID,AVL,5.1,2.537549926
2022-23,16,246,Aaronson,MID,LEE,5.5,2.552103398
2022-23,16,47,Ramsey,MID,AVL,5.2,2.526639094
2022-23,16,67,L Cook,MID,BOU,4.9,2.450666176
2022-23,16,220,Palhinha,MID,FUL,5.0,2.460039577
2022-23,16,296,Carvalho,MID,LIV,5.4,1.903423106
2022-23,16,373,Willock,MID,NEW,4.9,2.244775882
2022-23,16,611,Gueye,MID,EVE,5.0,2.12886352
2022-23,16,527,Lingard,MID,NFO,5.4,1.755523156
2022-23,16,130,Jorginho,MID,CHE,5.8,2.157167682
2022-23,16,582,Freuler,MID,NFO,4.9,2.09050793
2022-23,16,101,Lallana,MID,BHA,4.9,2.249937025
2022-23,16,88,Jensen,MID,BRE,4.8,2.250285611
2022-23,16,444,Bissouma,MID,TOT,4.7,2.212106203
2022-23,16,265,Ndidi,MID,LEI,4.8,2.144577992
2022-23,16,406,Elyounoussi,MID,SOU,5.2,2.000081754
2022-23,16,589,Nunes,MID,WOL,4.8,1.34894658
2022-23,16,245,Roca,MID,LEE,4.8,2.182038088
2022-23,16,132,Kovacic,MID,CHE,4.9,2.111433802
2022-23,16,124,Mitoma,MID,BHA,4.9,2.107060578
2022-23,16,524,O'Brien,MID,NFO,4.8,2.052340737
2022-23,16,464,Benrahma,MID,WHU,5.6,1.939841683
2022-23,16,203,N Chalobah,MID,FUL,4.4,1.760444043
2022-23,16,331,Fred,MID,MUN,5.1,2.020485576
2022-23,16,185,A Doucoure,MID,EVE,5.3,1.432906678
2022-23,16,583,Kouyate,MID,NFO,4.5,1.852103541
2022-23,16,506,T Adams,MID,LEE,4.9,2.10589435
2022-23,16,512,Aribo,MID,SOU,5.3,2.056889831
2022-23,16,140,Pulisic,MID,CHE,5.7,1.236301932
2022-23,16,89,Wissa,MID,BRE,5.4,2.058641696
2022-23,16,53,Kamara,MID,AVL,4.8,1.913707079
2022-23,16,365,Murphy,MID,NEW,4.3,1.854883862
2022-23,16,629,Boubacar Traore,MID,WOL,4.5,1.900471801
2022-23,16,370,S Longstaff,MID,NEW,4.4,1.843578096
2022-23,16,260,Perez,MID,LEI,4.7,0.89327895
2022-23,16,18,Lokonga,MID,ARS,4.3,0.363355078
2022-23,16,86,Janelt,MID,BRE,5.5,1.876209751
2022-23,16,349,Shelvey,MID,NEW,4.8,1.710505941
2022-23,16,291,C Jones,MID,LIV,4.9,1.280981208
2022-23,16,79,Norgaard,MID,BRE,5.3,1.795348081
2022-23,16,293,Diaz,MID,LIV,7.8,0.0
2022-23,16,486,P Neto,MID,WOL,4.9,0.0
2022-23,16,508,Sinisterra,MID,LEE,6.5,0.0
2022-23,16,29,Coutinho,MID,AVL,6.6,0.0
2022-23,16,211,Reed,MID,FUL,4.5,0.0
2022-23,16,60,Brooks,MID,BOU,5.3,0.0
2022-23,16,12,Smith Rowe,MID,ARS,5.6,0.0
2022-23,16,179,Townsend,MID,EVE,5.4,0.0
2022-23,16,204,Kebano,MID,FUL,5.4,0.0
2022-23,16,4,Elneny,MID,ARS,4.2,0.0
2022-23,16,117,Moder,MID,BHA,4.4,0.0
2022-23,16,134,Kante,MID,CHE,4.8,0.0
2022-23,16,620,Arthur,MID,LIV,4.8,0.0
2022-23,16,562,Solomon,MID,FUL,4.9,0.0
2022-23,16,490,Chiquinho,MID,WOL,5.0,0.0
2022-23,16,428,Son,MID,TOT,11.6,0.0
2022-23,16,575,Cornet,MID,WHU,5.9,0.0
2022-23,16,536,Mangala,MID,NFO,4.9,0.0
2022-23,16,325,Kalvin Phillips,MID,MCI,4.8,0.0
2022-23,16,223,Klich,MID,LEE,4.6,0.0
2022-23,16,224,Forshaw,MID,LEE,4.4,0.0
2022-23,16,94,Baptiste,MID,BRE,4.5,0.0
2022-23,16,316,Palmer,MID,MCI,4.3,0.004737455
2022-23,16,23,Nelson,MID,ARS,4.8,0.004302641
2022-23,16,546,Harris,MID,FUL,4.4,0.004153323
2022-23,16,600,Knight,MID,MCI,4.5,0.004138457
2022-23,16,452,Devine,MID,TOT,4.3,0.004102706
2022-23,16,449,H White,MID,TOT,4.4,0.004073121
2022-23,16,347,Pellistri,MID,MUN,4.3,0.003884452
2022-23,16,584,B Clark,MID,LIV,4.5,0.003848543
2022-23,16,560,Mills,MID,EVE,4.4,0.003774226
2022-23,16,553,Hammond,MID,NFO,4.3,0.003720363
2022-23,16,564,Bajcetic,MID,LIV,4.4,0.003703851
2022-23,16,36,Sanson,MID,AVL,4.3,0.003687515
2022-23,16,604,Killian Phillips,MID,CRY,4.5,0.003686845
2022-23,16,641,Godo,MID,FUL,4.5,0.003646878
2022-23,16,551,Iqbal,MID,MUN,4.3,0.003627886
2022-23,16,651,Moran,MID,BHA,4.5,0.003619759
2022-23,16,643,Mainoo,MID,MUN,4.5,0.003523631
2022-23,16,653,Hutchinson,MID,CHE,4.5,0.003513265
2022-23,16,601,Rodney,MID,CRY,4.5,0.003493272
2022-23,16,632,Trevitt,MID,BRE,4.5,0.003484147
2022-23,16,607,M Smith,MID,ARS,4.5,0.003472437
2022-23,16,639,Braybrooke,MID,LEI,4.5,0.00344178
2022-23,16,661,Hall,MID,CHE,4.5,0.003362967
2022-23,16,658,Griffiths,MID,WOL,4.5,0.003330399
2022-23,16,509,Downes,MID,WHU,4.3,0.003313309
2022-23,16,556,Coventry,MID,WHU,4.4,0.003305146
2022-23,16,654,Wells-Morrison,MID,CRY,4.5,0.003292835
2022-23,16,650,Yarmolyuk,MID,BRE,4.5,0.003266025
2022-23,16,231,D James,MID,FUL,6.0,1.733733231
2022-23,16,630,Nwaneri,MID,ARS,4.5,0.019702231
2022-23,16,27,Marquinhos,MID,ARS,4.6,0.01965524
2022-23,16,565,A Gray,MID,LEE,4.5,0.019507907
2022-23,16,247,Gyabi,MID,LEE,4.3,0.018598395
2022-23,16,381,Colback,MID,NFO,4.2,0.017664211
2022-23,16,61,Lowe,MID,BOU,5.2,0.038809763
2022-23,16,567,Ronan,MID,WOL,4.4,0.036596804
2022-23,16,566,Hodge,MID,WOL,4.4,0.03617756
2022-23,16,647,Payne,MID,SOU,4.5,0.0322742
2022-23,16,648,Finnigan,MID,SOU,4.5,0.032060022
2022-23,16,552,Anderson,MID,NEW,4.4,0.082904655
2022-23,16,554,Gil,MID,TOT,5.0,0.18808389
2022-23,16,154,McArthur,MID,CRY,4.8,0.183920254
2022-23,16,63,Marcondes,MID,BOU,4.7,0.078032829
2022-23,16,450,P Sarr,MID,TOT,4.3,0.077815469
2022-23,16,74,Dembele,MID,BOU,4.7,0.075717238
2022-23,16,119,Sarmiento,MID,BHA,4.5,0.073467674
2022-23,16,173,Ebiowei,MID,CRY,4.2,0.072908306
2022-23,16,287,Keita,MID,LIV,4.7,0.282932481
2022-23,16,278,Chamberlain,MID,LIV,4.9,0.38614664
2022-23,16,41,Nakamba,MID,AVL,4.3,0.067222185
2022-23,16,274,Milner,MID,LIV,4.4,1.214397714
2022-23,16,190,T Davies,MID,EVE,4.9,0.160796295
2022-23,16,252,N Mendy,MID,LEI,4.3,0.107146023
2022-23,16,616,Zakaria,MID,CHE,5.0,0.145892335
2022-23,16,321,Lavia,MID,SOU,4.5,1.852229324
2022-23,16,148,Gallagher,MID,CHE,5.7,1.772966257
2022-23,16,460,Lanzini,MID,WHU,5.1,0.667243924
2022-23,16,269,Soumare,MID,LEI,4.4,0.874392412
2022-23,16,46,Douglas Luiz,MID,AVL,4.8,1.711611705
2022-23,16,251,Albrighton,MID,LEI,4.7,0.971283412
2022-23,16,336,van de Beek,MID,MUN,5.1,0.330236935
2022-23,16,569,Garnacho,MID,MUN,4.3,0.636278841
2022-23,16,25,Vieira,MID,ARS,5.7,1.635772871
2022-23,16,135,Ziyech,MID,CHE,5.5,0.633993498
2022-23,16,400,Walcott,MID,SOU,4.8,0.212194719
2022-23,16,549,Praet,MID,LEI,4.8,0.622469523
2022-23,16,200,Cairney,MID,FUL,4.7,1.775802526
2022-23,16,216,Onomah,MID,FUL,4.3,0.722213285
2022-23,16,164,Riedewald,MID,CRY,4.3,0.297683859
2022-23,16,570,Garner,MID,EVE,4.5,1.545475467
2022-23,16,83,Dasilva,MID,BRE,4.2,1.78205296
2022-23,16,75,Anthony,MID,BOU,5.2,0.805406215
2022-23,16,568,Campbell,MID,WOL,4.4,0.484559316
2022-23,16,405,S Armstrong,MID,SOU,4.7,1.630582732
2022-23,16,158,Milivojevic,MID,CRY,4.3,0.885808225
2022-23,16,344,Elanga,MID,MUN,4.7,0.935458026
2022-23,16,441,Skipp,MID,TOT,4.3,0.551751204
2022-23,16,624,Edozie,MID,SOU,4.8,0.428415042
2022-23,16,359,R Fraser,MID,NEW,5.2,0.741329931
2022-23,16,149,Gilmour,MID,BHA,4.3,0.420728672
2022-23,16,505,Rothwell,MID,BOU,4.9,0.717931978
2022-23,16,58,Stanislas,MID,BOU,4.8,1.189716877
2022-23,16,21,Maitland-Niles,MID,SOU,4.8,0.489347231
2022-23,16,163,W Hughes,MID,CRY,4.8,0.484173649
2022-23,16,68,Pearson,MID,BOU,4.4,1.387449146
2022-23,16,87,Ghoddos,MID,BRE,4.8,0.541360306
2022-23,16,416,I Diallo,MID,SOU,4.3,1.112007839
2022-23,16,338,McTominay,MID,MUN,4.9,1.086784163
2022-23,16,580,Damsgaard,MID,BRE,5.1,0.900200877
2022-23,16,93,Onyeka,MID,BRE,4.8,1.03464451
2022-23,16,479,Dendoncker,MID,AVL,4.7,1.085985963
2022-23,16,418,Djenepo,MID,SOU,5.0,1.012835322
2022-23,16,427,Kane,FWD,TOT,11.6,7.201358358
2022-23,16,318,Haaland,FWD,MCI,12.2,7.02144092
2022-23,16,297,Nunez,FWD,LIV,8.9,4.848399863
2022-23,16,279,Firmino,FWD,LIV,8.1,4.617849042
2022-23,16,28,Jesus,FWD,ARS,8.0,4.561944957
2022-23,16,66,Solanke,FWD,BOU,5.8,4.231210336
2022-23,16,529,Scamacca,FWD,WHU,6.7,3.586086995
2022-23,16,618,Vinicius,FWD,FUL,5.5,3.520280259
2022-23,16,110,Maupay,FWD,EVE,6.1,3.516021303
2022-23,16,103,Welbeck,FWD,BHA,6.5,3.444151351
2022-23,16,40,Watkins,FWD,AVL,7.1,3.388046417
2022-23,16,345,Martial,FWD,MUN,6.7,3.003408898
2022-23,16,394,Brennan Johnson,FWD,NFO,5.6,2.978857715
2022-23,16,80,Toney,FWD,BRE,7.4,2.902740636
2022-23,16,356,C Wilson,FWD,NEW,7.5,2.200068303
2022-23,16,319,Alvarez,FWD,MCI,6.0,2.705005658
2022-23,16,271,Daka,FWD,LEI,5.7,2.765501329
2022-23,16,145,Havertz,FWD,CHE,7.7,2.762514561
2022-23,16,255,Vardy,FWD,LEI,9.1,2.71444892
2022-23,16,166,Edouard,FWD,CRY,5.4,2.464995236
2022-23,16,397,Awoniyi,FWD,NFO,5.7,2.568375111
2022-23,16,617,Aubameyang,FWD,CHE,8.7,2.555115444
2022-23,16,411,C Adams,FWD,SOU,6.4,2.569818048
2022-23,16,30,Ings,FWD,AVL,6.6,2.561226834
2022-23,16,454,Richarlison,FWD,TOT,8.4,2.023654309
2022-23,16,62,Kieffer Moore,FWD,BOU,5.4,2.230286151
2022-23,16,95,Mbeumo,FWD,BRE,5.8,2.302567805
2022-23,16,354,Wood,FWD,NEW,5.6,2.185947455
2022-23,16,262,Iheanacho,FWD,LEI,6.1,2.167200864
2022-23,16,408,A Armstrong,FWD,SOU,5.5,2.2152181
2022-23,16,458,Antonio,FWD,WHU,7.0,2.103999623
2022-23,16,326,Ronaldo,FWD,MUN,10.2,1.384183524
2022-23,16,585,E Dennis,FWD,NFO,5.8,2.113562727
2022-23,16,227,Bamford,FWD,LEE,7.2,0.0
2022-23,16,210,Mitrovic,FWD,FUL,6.8,0.0
2022-23,16,594,Isak,FWD,NEW,6.6,0.0
2022-23,16,191,Calvert-Lewin,FWD,EVE,7.9,0.0
2022-23,16,288,Jota,FWD,LIV,8.8,0.0
2022-23,16,625,Costa,FWD,WOL,5.5,0.0
2022-23,16,608,Kalajdzic,FWD,WOL,5.3,0.0
2022-23,16,634,J Gordon,FWD,CRY,4.5,0.003774163
2022-23,16,591,Ablade,FWD,FUL,4.5,0.003703687
2022-23,16,596,E Ferguson,FWD,BHA,4.5,0.003672845
2022-23,16,447,Scarlett,FWD,TOT,4.5,0.003613642
2022-23,16,660,Shoretire,FWD,MUN,4.5,0.003415917
2022-23,16,659,Mateo,FWD,LEE,4.5,0.003364021
2022-23,16,657,N Fraser,FWD,WOL,4.5,0.003141551
2022-23,16,476,Jimenez,FWD,WOL,6.8,0.18463973
2022-23,16,125,Enciso,FWD,BHA,4.7,0.078306222
2022-23,16,619,Gnonto,FWD,LEE,5.0,1.551759599
2022-23,16,391,Surridge,FWD,NFO,4.7,0.659763809
2022-23,16,168,Mateta,FWD,CRY,5.2,1.684615625
2022-23,16,123,Undav,FWD,BHA,5.1,0.665618297
2022-23,16,177,Rondon,FWD,EVE,5.0,0.906898722
2022-23,16,54,Archer,FWD,AVL,4.2,0.418092956
2022-23,16,242,Gelhardt,FWD,LEE,5.1,0.882318236
2022-23,16,528,Mara,FWD,SOU,5.3,0.863633209
2022-23,16,515,Lewis-Potter,FWD,BRE,5.2,1.178737294
2022-23,16,150,Broja,FWD,CHE,5.3,1.459825854
2022-23,16,11,Nketiah,FWD,ARS,6.5,1.557648445
2022-23,16,237,Greenwood,FWD,LEE,4.2,0.893598361
2022-23,17,307,Ederson,GK,MCI,5.4,4.21720145
2022-23,17,281,Alisson,GK,LIV,5.4,4.219296247
2022-23,17,133,Kepa,GK,CHE,4.5,3.736701351
2022-23,17,15,Ramsdale,GK,ARS,4.9,3.905711721
2022-23,17,113,R Sanchez,GK,BHA,4.6,3.98339012
2022-23,17,425,Lloris,GK,TOT,5.5,3.713556383
2022-23,17,2,Leno,GK,FUL,4.5,3.633866502
2022-23,17,376,Pope,GK,NEW,5.3,3.649291824
2022-23,17,152,Guaita,GK,CRY,4.5,4.029845014
2022-23,17,327,de Gea,GK,MUN,4.9,4.403104508
2022-23,17,81,Raya,GK,BRE,4.6,3.19761642
2022-23,17,182,Pickford,GK,EVE,4.5,4.16327666
2022-23,17,478,Sa,GK,WOL,5.1,3.931855858
2022-23,17,422,Bazunu,GK,SOU,4.5,3.382699032
2022-23,17,455,Fabianski,GK,WHU,5.0,2.628576683
2022-23,17,254,D Ward,GK,LEI,4.1,3.443083862
2022-23,17,31,E Martinez,GK,AVL,4.9,0.292105308
2022-23,17,238,Meslier,GK,LEE,4.5,1.771509875
